uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,processingDate,etOHChangeDate,identifiedDate,sampleID,sampleCode,subsampleID,subsampleCode,sampleCondition,sampleType,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,individualCount,identificationReferences,nativeStatusCode,identifiedBy,recordedBy,remarks,identificationHistoryID,publicationDate,release
6d15e98d-856b-44a3-9578-d2bfb5dd69a0,JERC_001.basePlot.bet,D03,JERC,JERC_001,S,2021-07-06T00:00:00Z,2021-07-20T00:00:00Z,2021-09-22T00:00:00Z,2021-07-21T00:00:00Z,NA,JERC_001.S.20210720,A00000130373,ArvEgVyhbJewFoL9i/0/NmHtpyTjPWEM39BIfCfavag=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,0000-0002-4028-6977,NA,NA,20240112T180801Z,RELEASE-2024
51e70382-326c-47b3-b5ae-058c191f8860,JERC_009.basePlot.bet,D03,JERC,JERC_009,W,2021-07-06T00:00:00Z,2021-07-20T00:00:00Z,2021-09-21T00:00:00Z,2021-07-21T00:00:00Z,NA,JERC_009.W.20210720,A00000130378,21ilO4RJ2p+tNKprHG3dUz7tJ900z9MwkLYtHeg6Xk4=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-5694-7020,NA,NA,20240112T180801Z,RELEASE-2024
711f0e43-4558-454e-95d5-44314c861e71,JERC_009.basePlot.bet,D03,JERC,JERC_009,S,2021-07-06T00:00:00Z,2021-07-20T00:00:00Z,2021-09-21T00:00:00Z,2021-07-21T00:00:00Z,NA,JERC_009.S.20210720,A00000130377,21ilO4RJ2p/YI3kteBgdALdbU21vJd+Cud/Z0M5Z3Kc=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-5694-7020,NA,NA,20240112T180801Z,RELEASE-2024
0c9d6f3d-0d36-4253-9959-caa7116dbe6a,JERC_001.basePlot.bet,D03,JERC,JERC_001,W,2021-07-06T00:00:00Z,2021-07-20T00:00:00Z,2021-09-21T00:00:00Z,2021-07-21T00:00:00Z,NA,JERC_001.W.20210720,A00000130374,ArvEgVyhbJdoZ6ThUILtuo6PB7e7+1YED6FSb6i/jJY=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-5694-7020,NA,NA,20240112T180801Z,RELEASE-2024
801c9603-f19a-4cca-913e-8050c2edcdef,JERC_010.basePlot.bet,D03,JERC,JERC_010,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_010.S.20210803,A00000130827,qRTVq00V1Umo3rC+J2BfU9XGcJDek6KIEXHXeT59eM0=,A00000140929,NA,carabid,PASSUB2,Pasimachus subsulcatus,species,NA,Say,NA,2,"Purrington, F., and C. J. Drake. 2005. A key to adult Nearctic Pasimachus (Pasimachus) Bonelli (Coleoptera: Carabidae: Scaritini), with comments on their functional mouthpart morphology. Entomological News 116:253-262.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
3f8111ce-70c3-4e23-8021-1acff90be4e8,JERC_002.basePlot.bet,D03,JERC,JERC_002,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-11T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_002.W.20210803,A00000130845,CV0ws5GtbhkuX9x/5L+cLrepI9zMxeIg0OtufN3nYCE=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
14dc06e2-46f1-4570-a447-5b1cd1de7466,JERC_002.basePlot.bet,D03,JERC,JERC_002,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-11T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_002.S.20210803,A00000130847,CV0ws5GtbhkissJ1kbHcpSHad283QsADokaBoIzlAQw=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
688ea283-325c-4a19-844f-58dc1b68ac55,JERC_001.basePlot.bet,D03,JERC,JERC_001,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-07T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_001.E.20210803,A00000130850,ArvEgVyhbJcj8WpTflDve3FuBC/QKmL5WF5UmbtBt0s=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
0b01f9db-9be6-474d-a4b0-836c8978866d,JERC_002.basePlot.bet,D03,JERC,JERC_002,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-12T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_002.E.20210803,A00000130846,CV0ws5GtbhmuM2I7gGj67wAVCHoDofd05pJWWdpFBoU=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
34652c96-a5d4-4bba-a92a-de58c30329b3,JERC_010.basePlot.bet,D03,JERC,JERC_010,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-13T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_010.W.20210803,A00000130829,qRTVq00V1Ul85PDeVi5q3c0JBldIYPlMf2YeN0DjRLI=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
c283a48d-a9ad-4249-b651-c411951c2257,JERC_001.basePlot.bet,D03,JERC,JERC_001,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-13T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_001.W.20210803,A00000130848,ArvEgVyhbJdoZ6ThUILtuphqE1WoyloPCL6cmBcjTR4=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
f7ec9034-6616-4704-8039-ff290657a6ad,JERC_030.basePlot.bet,D03,JERC,JERC_030,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-14T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_030.S.20210803,A00000130824,AuAZEkdfggICozCF62oeY7Z0bidg2sl55zwvEMk6nTk=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
7fd12f97-ffec-4ab4-ba3d-57289aeddff8,JERC_030.basePlot.bet,D03,JERC,JERC_030,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-14T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_030.E.20210803,A00000130825,AuAZEkdfggJMbDCiUe+EaCswWik1p79/ytfPieN6TBc=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
52436fe2-760e-4a55-b179-64207362064b,JERC_030.basePlot.bet,D03,JERC,JERC_030,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-14T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_030.W.20210803,A00000130826,AuAZEkdfggI8pFd208kjEuIAKEpiTaG18BCyg4YWDKI=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
e99fdc36-f945-4498-be6d-1ee5ab10f758,JERC_010.basePlot.bet,D03,JERC,JERC_010,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-18T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_010.E.20210803,A00000130828,qRTVq00V1UkIVgR3O+OTLreS/AweeqEiMCbLzDj8VkU=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
2bf2acb2-f534-4bdc-8889-288f6d2822d5,JERC_003.basePlot.bet,D03,JERC,JERC_003,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-18T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_003.W.20210803,A00000130842,9IO0159G1yinY4Ox7Pusbls9OKnp8n7013Z6ESgOfbc=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
4864f64d-85df-46f9-93ae-6cc58c829489,JERC_005.basePlot.bet,D03,JERC,JERC_005,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-18T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_005.S.20210803,A00000130841,Va9a3mr00GvwhLnB3gkja/eHWn4wSp9cmt3l72b9wdw=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
6a54f371-2f18-4fd8-822f-308e9e3af0bc,JERC_001.basePlot.bet,D03,JERC,JERC_001,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-18T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_001.S.20210803,A00000130849,ArvEgVyhbJewFoL9i/0/NrIrCzVyBGEytwmPNHW1INs=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
9895182a-d9a0-4c05-b75c-cec8e58bed68,JERC_003.basePlot.bet,D03,JERC,JERC_003,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-19T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_003.S.20210803,A00000130844,9IO0159G1yhhFtQZGDU3DQ20IJ+mvGFFGuVVZ8izyuY=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
a4c7537f-ea5e-41cd-a143-5e7416347636,JERC_003.basePlot.bet,D03,JERC,JERC_003,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-19T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_003.E.20210803,A00000130843,9IO0159G1yhGatIbrlrz9CIDtQ4JjvNswqXoeOT8E3M=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
c8df462f-5135-4f9f-9f62-2ec0e24cc379,JERC_010.basePlot.bet,D03,JERC,JERC_010,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-21T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_010.S.20210803,A00000130827,qRTVq00V1Umo3rC+J2BfUzHJqQdPR6vbFM0HbAzo96g=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
558a83f3-4b76-46aa-8d0f-c8c235d94934,JERC_007.basePlot.bet,D03,JERC,JERC_007,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-25T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_007.W.20210803,A00000130851,a/HTBHkllcMix8ybxLJh2eeszz7gVb+6Lelq5iprM60=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
8390ddac-6e64-4abe-9bff-ba5f94b25d00,JERC_006.basePlot.bet,D03,JERC,JERC_006,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-25T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_006.W.20210803,A00000130836,zWSiOx/FgAXJNvACf1JoYM6JMZoFDgfb/DaDTHpPjXw=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
bf02eda2-43ab-41b7-8f58-a808c89f623b,JERC_006.basePlot.bet,D03,JERC,JERC_006,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-25T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_006.S.20210803,A00000130838,zWSiOx/FgAUKBBI5jUr/K/WH6BCgsrmKCPJmVLrUrIQ=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
35e9f2b0-ed8e-4fa1-95ac-78ed31192c1c,JERC_005.basePlot.bet,D03,JERC,JERC_005,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-25T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_005.E.20210803,A00000130840,Va9a3mr00GvZmtxkSpnKPYrjprWxAKdfV7U8bH8bnBE=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
111bc458-a7e4-4cfc-9933-5315ee229661,JERC_006.basePlot.bet,D03,JERC,JERC_006,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-25T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_006.E.20210803,A00000130837,zWSiOx/FgAWJImxu1euxja/GI2Fx2R2xjZ8QtATI+y8=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-7872-0038,NA,NA,20240112T181437Z,RELEASE-2024
c222ac98-3d1d-4041-bda8-f1ce92e2503e,JERC_007.basePlot.bet,D03,JERC,JERC_007,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-25T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_007.S.20210803,A00000130853,a/HTBHkllcNyg8BcrusCquHYdI/lthzmCWRzZkZgenk=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
12e4f4a7-3147-4cbd-a2bb-9e647a13ff43,JERC_007.basePlot.bet,D03,JERC,JERC_007,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-26T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_007.E.20210803,A00000130852,a/HTBHkllcMAhJf2CzTb1yGR28VmQ62NTuQEBoU4998=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
640bfdfb-56bb-4bf3-852c-ebae3eff0854,JERC_008.basePlot.bet,D03,JERC,JERC_008,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-26T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_008.S.20210803,A00000130835,S3j2Rzo+HUkwoHXMf9ZTfhr5YH6OkgLaPn1JLWE1P/c=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
437209ee-2f94-4aef-bbb8-bc63921f3175,JERC_005.basePlot.bet,D03,JERC,JERC_005,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-27T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_005.W.20210803,A00000130839,Va9a3mr00GuOWVijaJ0QOJL2H9RI+ihf6Dai6++ozYg=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-3174-4606,0000-0002-3174-4606,NA,NA,20240112T181437Z,RELEASE-2024
a097b6aa-5a2c-4d99-80b8-4656e82994f7,JERC_008.basePlot.bet,D03,JERC,JERC_008,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-27T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_008.W.20210803,A00000130833,S3j2Rzo+HUl6/o27AuP2HgPivZYHgDAlQxvPo62neIE=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
a1a39add-e859-4b9b-b2b7-b630d2cc990b,JERC_008.basePlot.bet,D03,JERC,JERC_008,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-27T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_008.E.20210803,A00000130834,S3j2Rzo+HUmEir1C+EbT8dGvSK7H4Xats5nzh5+XJZs=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
7cf49810-cc81-4170-b946-0fd8fb00a664,JERC_009.basePlot.bet,D03,JERC,JERC_009,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-27T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_009.E.20210803,A00000130831,21ilO4RJ2p9kLQGGO+gwKqPth28c4IHN1DiWKvJgYbw=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
451f90af-201c-4788-a100-7e1d9aa73587,JERC_009.basePlot.bet,D03,JERC,JERC_009,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-27T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_009.S.20210803,A00000130832,21ilO4RJ2p/YI3kteBgdAOuZgFfNRYTV+DastYAgXZk=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
c901ca7d-f7dc-4580-ba31-0b250947e942,JERC_009.basePlot.bet,D03,JERC,JERC_009,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2021-10-28T00:00:00Z,2021-08-03T00:00:00Z,NA,JERC_009.W.20210803,A00000130830,21ilO4RJ2p+tNKprHG3dU6p7VGQG/HBhwMUtfuwcpKc=,NA,NA,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0002-4028-6977,NA,NA,20240112T181437Z,RELEASE-2024
708f8856-8829-4b28-882f-8c82187ffde0,JERC_003.basePlot.bet,D03,JERC,JERC_003,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_003.W.20210803,A00000130842,9IO0159G1yinY4Ox7PusbptMRdDZNERo11WzAdLU4lQ=,A00000140915,NA,carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,1,"Purrington, F., and C. J. Drake. 2005. A key to adult Nearctic Pasimachus (Pasimachus) Bonelli (Coleoptera: Carabidae: Scaritini), with comments on their functional mouthpart morphology. Entomological News 116:253-262.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
acc39f6d-2608-4ff5-a2b9-d22a87332ea7,JERC_005.basePlot.bet,D03,JERC,JERC_005,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_005.E.20210803,A00000130840,Va9a3mr00GvZmtxkSpnKPQZtwFTD3RAWuw8O1T4Pj/I=,NA,NA,carabid,TETINT,Tetragonoderus intersectus,species,NA,Germar,NA,1,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
0d4fdab1-20b9-4c95-9c1e-df2767a5f4a0,JERC_007.basePlot.bet,D03,JERC,JERC_007,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_007.E.20210803,A00000130852,a/HTBHkllcMAhJf2CzTb1yrXt9S4ypR96uCS8BjGAZs=,NA,NA,carabid,ANIMER2,Anisodactylus merula,species,NA,Germar,NA,1,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
5565bb6b-addc-42bf-9e70-61c30a566d56,JERC_010.basePlot.bet,D03,JERC,JERC_010,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_010.W.20210803,A00000130829,qRTVq00V1Ul85PDeVi5q3R1+hRnvVTJ2liBfZ15CL/Q=,A00000140924,NA,carabid,PASSUB2,Pasimachus subsulcatus,species,NA,Say,NA,1,"Purrington, F., and C. J. Drake. 2005. A key to adult Nearctic Pasimachus (Pasimachus) Bonelli (Coleoptera: Carabidae: Scaritini), with comments on their functional mouthpart morphology. Entomological News 116:253-262.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
1249cb16-a14f-4f2f-ab7c-969cb8c99a8f,JERC_001.basePlot.bet,D03,JERC,JERC_001,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_001.S.20210803,A00000130849,ArvEgVyhbJewFoL9i/0/NtEPB6QQVEKeQ4ppqyIFd9w=,NA,NA,carabid,SELELL,Selenophorus ellipticus,species,NA,Dejean,NA,1,"Messer, P. W., and B. T. Raber. 2021. A review of Nearctic Selenophorus Dejean (Coleoptera: Carabidae: Harpalini) north of Mexico with new species, range extensions, and a key. The Coleopterists Bulletin 75(1):9-55.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
eb14b1ea-da32-4194-bace-b480a07b3a75,JERC_003.basePlot.bet,D03,JERC,JERC_003,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,JERC_003.S.20210803,A00000130844,9IO0159G1yhhFtQZGDU3DV/2GnOg2Uv3t4uMAh1DimQ=,NA,NA,carabid,DICELO,Dicaelus elongatus,species,NA,Bonelli,NA,1,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
b1b5f8a8-b1a0-4ae4-bbb7-df3015b34821,JERC_001.basePlot.bet,D03,JERC,JERC_001,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_001.E.20210803,A00000130850,ArvEgVyhbJcj8WpTflDve9F3o61wI2DZtKSKrQy3WpQ=,NA,NA,carabid,PASSUB2,Pasimachus subsulcatus,species,NA,Say,NA,1,"Purrington, F., and C. J. Drake. 2005. A key to adult Nearctic Pasimachus (Pasimachus) Bonelli (Coleoptera: Carabidae: Scaritini), with comments on their functional mouthpart morphology. Entomological News 116:253-262.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
6c778924-bc38-4181-a195-7621f7fbe211,JERC_030.basePlot.bet,D03,JERC,JERC_030,W,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_030.W.20210803,A00000130826,AuAZEkdfggI8pFd208kjEoDeq5o0K2PZ+FjBc2HNM5A=,NA,NA,carabid,CYCLAE,Cyclotrachelus laevipennis,species,NA,LeConte,NA,1,"Freitag, R. 1969. A revision of the species of the genus Evarthrus LeConte. Quaestiones Entomologicae 5:89-212.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
7243f002-25ba-4476-b340-b03ca1de8432,JERC_002.basePlot.bet,D03,JERC,JERC_002,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_002.S.20210803,A00000130847,CV0ws5GtbhkissJ1kbHcpZZeh4ANMJZu8x/AUAFL2sw=,NA,NA,carabid,SELPAL,Selenophorus palliatus,species,NA,Fabricius,NA,1,"Messer, P. W., and B. T. Raber. 2021. A review of Nearctic Selenophorus Dejean (Coleoptera: Carabidae: Harpalini) north of Mexico with new species, range extensions, and a key. The Coleopterists Bulletin 75(1):9-55.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
53c1d5f2-22a4-443f-9c54-4bcab186e4f0,JERC_003.basePlot.bet,D03,JERC,JERC_003,E,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_003.E.20210803,A00000130843,9IO0159G1yhGatIbrlrz9DG1iAIHKP1Q8s+TVxK/pGE=,NA,NA,carabid,SEMPUN,Semiardistomis puncticollis,species,NA,Dejean,NA,2,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
93b44398-9378-4a1d-8e92-7b087a67dbb5,JERC_007.basePlot.bet,D03,JERC,JERC_007,S,2021-07-20T00:00:00Z,2021-08-03T00:00:00Z,2022-02-21T00:00:00Z,2021-08-03T00:00:00Z,2022-02-07T00:00:00Z,JERC_007.S.20210803,A00000130853,a/HTBHkllcNyg8BcrusCqtTOHL8OOAv1ZEVTGILW3WA=,NA,NA,carabid,CYCLAE,Cyclotrachelus laevipennis,species,NA,LeConte,NA,1,"Freitag, R. 1969. A revision of the species of the genus Evarthrus LeConte. Quaestiones Entomologicae 5:89-212.",N,0000-0001-9861-5609,0000-0003-0743-8788,NA,NA,20240112T181437Z,RELEASE-2024
719f5411-e2b2-4ffc-a419-a67201d9bd9d,JERC_005.basePlot.bet,D03,JERC,JERC_005,S,2021-08-03T00:00:00Z,2021-08-17T00:00:00Z,2021-10-24T00:00:00Z,2021-08-17T00:00:00Z,NA,JERC_005.S.20210817,A00000315923,Va9a3mr00GvwhLnB3gkja0CXpaxa/2ek42DNW8vQ010=,NA,OK,invert bycatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-0001-8642-686X,NA,NA,20240112T181437Z,RELEASE-2024
